,0
34582,-0.15
34583,1.02
34584,0.03
34585,-0.19
34586,0.99
34587,0.02
34588,-0.13
34589,0.99
34590,-0.03
34591,-0.17
34592,1.01
34593,0.05
34594,-0.18
34595,0.98
34596,-0.01
34597,-0.12
34598,1.01
34599,-0.01
34600,-0.19
34601,1.01
34602,0.05
34603,-0.15
34604,0.98
34605,-0.03
34606,-0.14
34607,1.02
34608,0.02
34609,-0.2
34610,1.0
34611,0.03
34612,-0.13
34613,0.99
34614,-0.03
34615,-0.16
34616,1.02
34617,0.05
34618,-0.19
34619,0.98
34620,0.0
34621,-0.12
34622,1.0
34623,-0.02
34624,-0.19
34625,1.01
34626,0.06
34627,-0.17
34628,0.97
34629,-0.03
34630,-0.13
34631,1.02
34632,0.01
34633,-0.2
34634,1.0
34635,0.05
34636,-0.14
34637,0.98
34638,-0.04
34639,-0.15
34640,1.02
34641,0.03
34642,-0.2
34643,0.98
34644,0.02
34645,-0.12
34646,0.99
34647,-0.03
34648,-0.18
34649,1.02
34650,0.06
34651,-0.18
34652,0.97
34653,-0.01
34654,-0.11
34655,1.01
34656,-0.01
34657,-0.2
34658,1.01
34659,0.06
34660,-0.15
34661,0.97
34662,-0.04
34663,-0.13
34664,1.02
34665,0.02
34666,-0.21
34667,0.99
34668,0.04
34669,-0.12
34670,0.98
34671,-0.04
34672,-0.16
34673,1.03
34674,0.05
34675,-0.2
34676,0.97
34677,0.0
34678,-0.11
34679,1.0
34680,-0.03
34681,-0.19
34682,1.02
34683,0.06
34684,-0.17
34685,0.97
34686,-0.03
34687,-0.12
34688,1.02
34689,0.0
34690,-0.21
34691,1.0
34692,0.05
34693,-0.13
34694,0.97
34695,-0.04
34696,-0.15
34697,1.03
34698,0.04
34699,-0.21
34700,0.98
34701,0.02
34702,-0.11
34703,0.99
34704,-0.04
34705,-0.18
34706,1.02
34707,0.06
34708,-0.19
34709,0.97
34710,-0.01
34711,-0.11
34712,1.01
34713,-0.01
34714,-0.21
34715,1.01
34716,0.06
34717,-0.15
34718,0.96
34719,-0.04
34720,-0.13
34721,1.03
34722,0.02
34723,-0.22
34724,0.99
34725,0.04
34726,-0.12
34727,0.98
34728,-0.05
34729,-0.16
34730,1.03
34731,0.05
34732,-0.2
34733,0.97
34734,0.01
34735,-0.1
34736,1.0
34737,-0.03
34738,-0.2
34739,1.02
34740,0.06
34741,-0.17
34742,0.96
34743,-0.03
34744,-0.11
34745,1.02
34746,0.0
34747,-0.22
34748,1.0
34749,0.05
34750,-0.13
34751,0.97
34752,0.03
34753,-0.11
34754,0.99
34755,-0.04
34756,-0.18
34757,1.03
34758,0.06
34759,-0.19
34760,0.97
34761,-0.01
34762,-0.1
34763,1.01
34764,-0.02
34765,-0.21
34766,1.01
34767,0.06
34768,-0.15
34769,0.97
34770,-0.04
34771,-0.12
34772,1.03
34773,0.01
34774,-0.22
34775,0.99
34776,0.04
34777,-0.12
34778,0.98
34779,-0.04
34780,-0.16
34781,1.03
34782,0.05
34783,-0.21
34784,0.97
34785,0.01
34786,-0.1
34787,1.0
34788,-0.03
34789,-0.19
34790,1.02
34791,0.06
34792,-0.18
34793,0.96
34794,-0.02
34795,-0.11
34796,1.02
34797,-0.0
34798,-0.22
34799,1.01
34800,0.05
34801,-0.14
34802,0.97
34803,-0.04
34804,-0.14
34805,1.03
34806,0.03
34807,-0.21
34808,0.99
34809,0.03
34810,-0.11
34811,0.99
34812,-0.04
34813,-0.17
34814,1.03
34815,0.05
34816,-0.19
34817,0.97
34818,-0.0
34819,-0.1
34820,1.01
34821,-0.02
34822,-0.21
34823,1.01
34824,0.06
34825,-0.16
34826,0.97
34827,-0.03
34828,-0.12
34829,1.02
34830,0.01
34831,-0.22
34832,1.0
34833,0.04
34834,-0.13
34835,0.98
34836,-0.04
34837,-0.15
34838,1.03
34839,0.04
34840,-0.21
34841,0.98
34842,0.02
34843,-0.11
34844,1.0
34845,-0.03
34846,-0.19
34847,1.02
34848,0.05
34849,-0.18
34850,0.97
34851,-0.01
34852,-0.11
34853,1.01
34854,-0.01
34855,-0.21
34856,1.01
34857,0.05
34858,-0.14
34859,0.97
34860,-0.03
34861,-0.14
34862,1.03
34863,0.02
34864,-0.21
34865,0.99
34866,0.03
34867,-0.12
34868,0.98
34869,-0.03
34870,-0.17
34871,1.03
34872,0.04
34873,-0.19
34874,0.98
34875,0.0
34876,-0.11
34877,1.0
34878,-0.02
34879,-0.19
34880,1.02
34881,0.05
34882,-0.16
34883,0.97
34884,-0.02
34885,-0.13
34886,1.02
34887,0.01
34888,-0.21
34889,1.0
34890,0.04
34891,-0.13
34892,0.98
34893,-0.03
34894,-0.15
34895,1.03
34896,0.03
34897,-0.2
34898,0.99
34899,0.02
34900,-0.12
34901,0.99
34902,-0.02
34903,-0.18
34904,1.02
34905,0.04
34906,-0.18
34907,0.97
34908,-0.0
34909,-0.12
34910,1.01
34911,-0.01
34912,-0.2
34913,1.01
34914,0.04
34915,-0.15
34916,0.98
34917,-0.02
34918,-0.14
34919,1.02
34920,0.02
34921,-0.2
34922,1.0
34923,0.03
34924,-0.13
34925,0.98
34926,-0.02
34927,-0.17
34928,1.02
34929,0.03
34930,-0.19
34931,0.98
34932,0.01
34933,-0.12
34934,1.0
34935,-0.01
34936,-0.19
34937,1.01
34938,0.04
34939,-0.16
34940,0.98
34941,-0.01
34942,-0.13
34943,1.01
34944,-0.02
34945,-0.15
34946,1.02
34947,0.02
34948,-0.19
34949,0.99
34950,0.02
34951,-0.13
34952,0.99
34953,-0.01
34954,-0.17
34955,1.02
34956,0.03
34957,-0.18
34958,0.98
34959,0.0
34960,-0.13
34961,1.01
34962,-0.0
34963,-0.19
34964,1.01
34965,0.03
34966,-0.15
34967,0.98
34968,-0.01
34969,-0.14
34970,1.01
34971,0.01
34972,-0.19
34973,1.0
34974,0.02
34975,-0.14
34976,0.99
34977,-0.01
34978,-0.16
34979,1.02
34980,0.02
34981,-0.18
34982,0.99
34983,0.01
34984,-0.13
34985,1.0
34986,-0.0
34987,-0.18
34988,1.01
34989,0.02
34990,-0.16
34991,0.98
34992,-0.0
34993,-0.14
34994,1.01
34995,0.01
34996,-0.19
34997,1.0
34998,0.02
34999,-0.15
35000,0.99
35001,-0.0
35002,-0.16
35003,1.01
35004,0.02
35005,-0.18
35006,0.99
35007,0.01
35008,-0.14
35009,1.0
35010,0.0
35011,-0.17
35012,1.01
35013,0.02
35014,-0.17
35015,0.99
35016,0.0
35017,-0.14
35018,1.0
35019,0.01
35020,-0.18
35021,1.01
35022,0.01
35023,-0.15
35024,0.99
35025,-0.0
35026,-0.15
35027,1.01
35028,0.01
35029,-0.18
35030,1.0
35031,0.01
35032,-0.14
35033,0.99
35034,0.0
35035,-0.17
35036,1.01
35037,0.02
35038,-0.17
35039,0.99
35040,0.0
35041,-0.15
35042,1.0
35043,0.01
35044,-0.17
35045,1.0
35046,0.01
35047,-0.16
35048,0.99
35049,0.0
35050,-0.15
35051,1.01
35052,0.02
35053,-0.17
35054,1.0
35055,0.0
35056,-0.15
35057,0.99
35058,0.0
35059,-0.17
35060,1.01
35061,0.02
35062,-0.17
35063,0.99
35064,-0.0
35065,-0.15
35066,1.0
35067,0.01
35068,-0.17
35069,1.0
35070,0.01
35071,-0.16
35072,0.99
35073,-0.0
35074,-0.16
35075,1.01
35076,0.02
35077,-0.17
35078,1.0
35079,0.0
35080,-0.15
35081,1.0
35082,0.0
35083,-0.17
35084,1.0
35085,0.02
35086,-0.16
35087,1.0
35088,-0.01
35089,-0.15
35090,1.0
35091,0.01
35092,-0.17
35093,1.0
35094,0.02
35095,-0.15
35096,0.99
35097,-0.01
35098,-0.16
35099,1.01
35100,0.03
35101,-0.17
35102,1.0
35103,0.0
35104,-0.15
35105,1.0
35106,-0.0
35107,-0.17
35108,1.01
35109,0.03
35110,-0.16
35111,0.99
35112,-0.01
35113,-0.14
35114,1.01
35115,0.01
35116,-0.18
35117,1.0
35118,0.02
35119,-0.15
35120,0.99
35121,-0.02
35122,-0.15
35123,1.01
35124,0.03
35125,-0.18
35126,0.99
35127,0.01
35128,-0.14
35129,1.0
35130,-0.01
35131,-0.17
35132,1.01
35133,0.03
35134,-0.17
35135,0.99
35136,0.03
35137,-0.15
35138,0.99
35139,-0.02
35140,-0.15
35141,1.01
35142,0.02
35143,-0.18
35144,1.0
35145,0.02
35146,-0.14
35147,0.99
35148,-0.02
35149,-0.17
35150,1.01
35151,0.04
35152,-0.18
35153,0.99
35154,-0.0
35155,-0.13
35156,1.0
35157,-0.01
35158,-0.18
35159,1.01
35160,0.04
35161,-0.16
35162,0.98
35163,-0.02
35164,-0.14
35165,1.01
35166,0.01
35167,-0.19
35168,1.0
35169,0.03
35170,-0.14
35171,0.99
35172,-0.03
35173,-0.16
35174,1.02
35175,0.04
35176,-0.19
35177,0.99
35178,0.01
35179,-0.13
35180,1.0
35181,-0.02
35182,-0.18
35183,1.01
35184,0.05
35185,-0.17
35186,0.98
35187,-0.02
35188,-0.13
35189,1.01
35190,0.0
35191,-0.19
35192,1.01
35193,0.05
35194,-0.15
35195,0.98
35196,-0.03
35197,-0.15
35198,1.02
35199,0.03
35200,-0.2
35201,0.99
35202,0.02
35203,-0.13
35204,0.99
35205,-0.03
35206,-0.17
35207,1.02
35208,0.05
35209,-0.18
35210,0.98
35211,-0.0
35212,-0.12
35213,1.01
35214,-0.01
35215,-0.19
35216,1.01
35217,0.05
35218,-0.16
35219,0.98
35220,-0.03
35221,-0.13
35222,1.02
35223,0.01
35224,-0.2
35225,1.0
35226,0.04
35227,-0.13
35228,0.98
35229,-0.04
35230,-0.16
35231,1.03
35232,0.04
35233,-0.2
35234,0.98
35235,0.01
35236,-0.11
35237,1.0
35238,-0.03
35239,-0.18
35240,1.02
35241,0.06
35242,-0.18
35243,0.97
35244,-0.02
35245,-0.12
35246,1.01
35247,-0.01
35248,-0.21
35249,1.01
35250,0.06
35251,-0.14
35252,0.97
35253,-0.04
35254,-0.14
35255,1.03
35256,0.03
35257,-0.21
35258,0.99
35259,0.03
35260,-0.12
35261,0.99
35262,-0.04
35263,-0.17
35264,1.03
35265,0.05
35266,-0.19
35267,0.97
35268,-0.0
35269,-0.11
35270,1.0
35271,-0.02
35272,-0.2
35273,1.02
35274,0.06
35275,-0.16
35276,0.96
35277,-0.03
35278,-0.12
35279,1.02
35280,0.01
35281,-0.21
35282,1.0
35283,0.05
35284,-0.13
35285,0.98
35286,-0.04
35287,-0.15
35288,1.03
35289,0.04
35290,-0.21
35291,0.98
35292,0.02
35293,-0.11
35294,1.0
35295,-0.04
35296,-0.18
35297,1.02
35298,0.06
35299,-0.18
35300,0.97
35301,-0.02
35302,-0.11
35303,1.02
35304,-0.01
35305,-0.21
35306,1.01
35307,0.06
35308,-0.15
35309,0.97
35310,-0.04
35311,-0.13
35312,1.03
35313,0.02
35314,-0.22
35315,0.99
35316,0.04
35317,-0.12
35318,0.98
35319,-0.04
35320,-0.17
35321,1.03
35322,0.05
35323,-0.2
35324,0.97
35325,0.0
35326,-0.1
35327,1.0
35328,-0.03
35329,-0.11
35330,1.02
35331,0.0
35332,-0.22
35333,1.0
35334,0.05
35335,-0.13
35336,0.97
35337,-0.04
35338,-0.15
35339,1.03
35340,0.03
35341,-0.21
35342,0.98
35343,0.02
35344,-0.11
35345,0.99
35346,-0.04
35347,-0.18
35348,1.03
35349,0.06
35350,-0.19
35351,0.97
35352,-0.01
35353,-0.1
35354,1.01
35355,-0.01
35356,-0.21
35357,1.01
35358,0.06
35359,-0.15
35360,0.96
35361,-0.04
35362,-0.13
35363,1.03
35364,0.02
35365,-0.22
35366,1.0
35367,0.04
35368,-0.12
35369,0.98
35370,-0.04
35371,-0.16
35372,1.03
35373,0.04
35374,-0.2
35375,0.97
35376,0.01
35377,-0.1
35378,1.0
35379,-0.03
35380,-0.19
35381,1.02
35382,0.06
35383,-0.17
35384,0.96
35385,-0.02
35386,-0.11
35387,1.02
35388,-0.0
35389,-0.21
35390,1.01
35391,0.05
35392,-0.13
35393,0.97
35394,-0.04
35395,-0.14
35396,1.03
35397,0.03
35398,-0.21
35399,0.98
35400,0.02
35401,-0.11
35402,0.99
35403,-0.03
35404,-0.18
35405,1.03
35406,0.05
35407,-0.19
35408,0.97
35409,-0.0
35410,-0.11
35411,1.01
35412,-0.01
35413,-0.2
35414,1.01
35415,0.05
35416,-0.16
35417,0.97
35418,-0.03
35419,-0.13
35420,1.02
35421,0.01
35422,-0.21
35423,1.0
35424,0.04
35425,-0.12
35426,0.98
35427,-0.03
35428,-0.16
35429,1.03
35430,0.04
35431,-0.2
35432,0.98
35433,0.01
35434,-0.11
35435,1.0
35436,-0.02
35437,-0.19
35438,1.02
35439,0.05
35440,-0.17
35441,0.97
35442,-0.01
35443,-0.12
35444,1.02
35445,-0.0
35446,-0.21
35447,1.0
35448,0.04
35449,-0.14
35450,0.98
35451,-0.03
35452,-0.14
35453,1.03
35454,0.02
35455,-0.21
35456,0.99
35457,0.02
35458,-0.12
35459,0.99
35460,-0.03
35461,-0.17
35462,1.02
35463,0.04
35464,-0.19
35465,0.97
35466,0.0
35467,-0.11
35468,1.01
35469,-0.01
35470,-0.19
35471,1.01
35472,0.04
35473,-0.16
35474,0.97
35475,-0.02
35476,-0.13
35477,1.02
35478,0.01
35479,-0.2
35480,0.99
35481,0.03
35482,-0.13
35483,0.98
35484,-0.02
35485,-0.16
35486,1.02
35487,0.03
35488,-0.19
35489,0.98
35490,0.01
35491,-0.12
35492,1.0
35493,-0.02
35494,-0.18
35495,1.02
35496,0.04
35497,-0.17
35498,0.97
35499,-0.01
35500,-0.13
35501,1.01
35502,0.0
35503,-0.2
35504,1.0
35505,0.03
35506,-0.15
35507,0.98
35508,-0.02
35509,-0.15
35510,1.02
35511,0.02
35512,-0.2
35513,0.99
35514,0.02
35515,-0.13
35516,0.99
35517,-0.01
35518,-0.17
35519,1.02
35520,-0.0
35521,-0.19
35522,1.01
35523,0.03
35524,-0.16
35525,0.98
35526,-0.01
35527,-0.14
35528,1.01
35529,0.01
35530,-0.19
35531,1.0
35532,0.02
35533,-0.14
35534,0.99
35535,-0.01
35536,-0.16
35537,1.01
35538,0.02
35539,-0.18
35540,0.99
35541,0.01
35542,-0.13
35543,1.0
35544,-0.0
35545,-0.18
35546,1.01
35547,0.02
35548,-0.16
35549,0.98
35550,-0.0
35551,-0.14
35552,1.01
35553,0.01
35554,-0.19
35555,1.0
35556,0.02
35557,-0.15
35558,0.99
35559,-0.01
35560,-0.15
35561,1.01
35562,0.02
35563,-0.18
35564,0.99
35565,0.01
35566,-0.14
35567,1.0
35568,-0.0
35569,-0.17
35570,1.01
35571,0.02
35572,-0.17
35573,0.99
35574,0.0
35575,-0.14
35576,1.01
35577,0.01
35578,-0.18
35579,1.0
35580,0.01
35581,-0.15
35582,0.99
35583,0.0
35584,-0.15
35585,1.01
35586,0.01
35587,-0.18
35588,1.0
35589,0.01
35590,-0.15
35591,1.0
35592,0.0
35593,-0.17
35594,1.01
35595,0.02
35596,-0.17
35597,0.99
35598,0.0
35599,-0.14
35600,1.0
35601,0.01
35602,-0.17
35603,1.01
35604,0.01
35605,-0.16
35606,0.99
35607,0.0
35608,-0.15
35609,1.0
35610,0.02
35611,-0.18
35612,1.0
35613,0.0
35614,-0.15
35615,0.99
35616,0.01
35617,-0.17
35618,1.01
35619,0.02
35620,-0.17
35621,0.99
35622,-0.0
35623,-0.15
35624,1.0
35625,0.01
35626,-0.17
35627,1.0
35628,0.01
35629,-0.16
35630,0.99
35631,-0.0
35632,-0.16
35633,1.01
35634,0.02
35635,-0.17
35636,1.0
35637,0.0
35638,-0.15
35639,1.0
35640,0.01
35641,-0.16
35642,1.0
35643,0.02
35644,-0.17
35645,0.99
35646,-0.01
35647,-0.15
35648,1.0
35649,0.02
35650,-0.17
35651,1.0
35652,0.01
35653,-0.15
35654,0.99
35655,-0.01
35656,-0.16
35657,1.01
35658,0.02
35659,-0.17
35660,1.0
35661,0.0
35662,-0.15
35663,1.0
35664,0.0
35665,-0.17
35666,1.0
35667,0.03
35668,-0.16
35669,0.99
35670,-0.01
35671,-0.15
35672,1.0
35673,0.01
35674,-0.18
35675,1.0
35676,0.02
35677,-0.15
35678,0.99
35679,-0.01
35680,-0.16
35681,1.01
35682,0.03
35683,-0.18
35684,0.99
35685,0.01
35686,-0.14
35687,1.0
35688,-0.01
35689,-0.17
35690,1.01
35691,0.03
35692,-0.17
35693,0.99
35694,-0.01
35695,-0.14
35696,1.0
35697,0.01
35698,-0.18
35699,1.0
35700,0.03
35701,-0.15
35702,0.99
35703,-0.02
35704,-0.15
35705,1.01
35706,0.03
35707,-0.18
35708,0.99
35709,0.01
35710,-0.14
35711,0.99
35712,-0.01
35713,-0.14
35714,1.0
35715,-0.0
35716,-0.18
35717,1.01
35718,0.04
35719,-0.16
35720,0.98
35721,-0.02
35722,-0.15
35723,1.01
35724,0.02
35725,-0.19
35726,1.0
35727,0.02
35728,-0.14
35729,0.99
35730,-0.03
35731,-0.16
35732,1.01
35733,0.04
35734,-0.18
35735,0.99
35736,0.0
35737,-0.13
35738,1.0
35739,-0.01
35740,-0.18
35741,1.01
35742,0.05
35743,-0.17
35744,0.98
35745,-0.02
35746,-0.13
35747,1.01
35748,0.01
35749,-0.19
35750,1.0
35751,0.04
35752,-0.14
35753,0.98
35754,-0.03
35755,-0.15
35756,1.02
35757,0.03
35758,-0.19
35759,0.99
35760,0.01
35761,-0.13
35762,0.99
35763,-0.03
35764,-0.17
35765,1.01
35766,0.05
35767,-0.18
35768,0.98
35769,-0.01
35770,-0.12
35771,1.01
35772,-0.01
35773,-0.19
35774,1.01
35775,0.05
35776,-0.15
35777,0.98
35778,-0.03
35779,-0.14
35780,1.02
35781,0.02
35782,-0.2
35783,0.99
35784,0.03
35785,-0.13
35786,0.99
35787,-0.04
35788,-0.16
35789,1.02
35790,0.05
35791,-0.19
35792,0.98
35793,0.0
35794,-0.12
35795,1.0
35796,-0.02
35797,-0.19
35798,1.01
35799,0.06
35800,-0.17
35801,0.97
35802,-0.03
35803,-0.13
35804,1.02
35805,0.0
35806,-0.21
35807,1.0
35808,0.05
35809,-0.14
35810,0.98
35811,-0.04
35812,-0.15
35813,1.03
35814,0.03
35815,-0.2
35816,0.98
35817,0.02
35818,-0.12
35819,0.99
35820,-0.04
35821,-0.18
35822,1.02
35823,0.06
35824,-0.18
35825,0.97
35826,-0.01
35827,-0.11
35828,1.01
35829,-0.01
35830,-0.2
35831,1.01
35832,0.06
35833,-0.15
35834,0.97
35835,-0.04
35836,-0.13
35837,1.02
35838,0.02
35839,-0.21
35840,1.0
35841,0.04
35842,-0.12
35843,0.98
35844,-0.04
35845,-0.16
35846,1.03
35847,0.05
35848,-0.2
35849,0.98
35850,0.01
35851,-0.11
35852,1.0
35853,-0.03
35854,-0.19
35855,1.02
35856,0.06
35857,-0.17
35858,0.97
35859,-0.02
35860,-0.12
35861,1.02
35862,-0.0
35863,-0.21
35864,1.0
35865,0.06
35866,-0.14
35867,0.97
35868,-0.04
35869,-0.14
35870,1.03
35871,0.03
35872,-0.21
35873,0.99
35874,0.03
35875,-0.11
35876,0.99
35877,-0.04
35878,-0.17
35879,1.03
35880,0.06
35881,-0.19
35882,0.97
35883,-0.01
35884,-0.1
35885,1.01
35886,-0.02
35887,-0.21
35888,1.01
35889,0.06
35890,-0.16
35891,0.96
35892,-0.04
35893,-0.12
35894,1.03
35895,0.01
35896,-0.22
35897,1.0
35898,0.05
35899,-0.12
35900,0.98
35901,-0.05
35902,-0.16
35903,1.03
35904,-0.03
35905,-0.19
35906,1.02
35907,0.06
35908,-0.18
35909,0.97
35910,-0.02
35911,-0.11
35912,1.02
35913,-0.01
35914,-0.21
35915,1.01
35916,0.06
35917,-0.14
35918,0.97
35919,-0.04
35920,-0.13
35921,1.03
35922,0.02
35923,-0.22
35924,0.99
35925,0.04
35926,-0.11
35927,0.98
35928,-0.04
35929,-0.17
35930,1.03
35931,0.05
35932,-0.2
35933,0.97
35934,0.0
35935,-0.1
35936,1.01
35937,-0.03
35938,-0.2
35939,1.02
35940,0.06
35941,-0.16
35942,0.96
35943,-0.03
35944,-0.12
35945,1.02
35946,0.0
35947,-0.22
35948,1.0
35949,0.05
35950,-0.13
35951,0.97
35952,-0.04
35953,-0.15
35954,1.03
35955,0.03
35956,-0.21
35957,0.98
35958,0.02
35959,-0.11
35960,0.99
35961,-0.04
35962,-0.18
35963,1.02
35964,0.05
35965,-0.19
35966,0.97
35967,-0.01
35968,-0.11
35969,1.01
35970,-0.02
35971,-0.21
35972,1.01
35973,0.06
35974,-0.15
35975,0.97
35976,-0.03
35977,-0.13
35978,1.03
35979,0.01
35980,-0.22
35981,1.0
35982,0.04
35983,-0.12
35984,0.98
35985,-0.04
35986,-0.16
35987,1.03
35988,0.04
35989,-0.2
35990,0.98
35991,0.01
35992,-0.11
35993,1.0
35994,-0.03
35995,-0.19
35996,1.02
35997,0.05
35998,-0.17
35999,0.97
36000,-0.02
36001,-0.12
36002,1.02
36003,-0.0
36004,-0.21
36005,1.01
36006,0.05
36007,-0.14
36008,0.97
36009,-0.03
36010,-0.14
36011,1.03
36012,0.02
36013,-0.21
36014,0.99
36015,0.03
36016,-0.11
36017,0.99
36018,-0.03
36019,-0.17
36020,1.03
36021,0.04
36022,-0.19
36023,0.97
36024,0.0
36025,-0.11
36026,1.01
36027,-0.02
36028,-0.2
36029,1.02
36030,0.05
36031,-0.16
36032,0.97
36033,-0.02
36034,-0.13
36035,1.02
36036,0.01
36037,-0.21
36038,1.0
36039,0.04
36040,-0.13
36041,0.98
36042,-0.03
36043,-0.16
36044,1.03
36045,0.03
36046,-0.2
36047,0.98
36048,0.01
36049,-0.12
36050,1.0
36051,-0.01
36052,-0.18
36053,1.01
36054,0.03
36055,-0.17
36056,0.98
36057,-0.0
36058,-0.13
36059,1.01
36060,0.01
36061,-0.19
36062,1.0
36063,0.02
36064,-0.14
36065,0.99
36066,-0.01
36067,-0.16
36068,1.01
36069,0.03
36070,-0.18
36071,0.99
36072,-0.0
36073,-0.13
36074,1.0
36075,-0.0
36076,-0.18
36077,1.01
36078,0.04
36079,-0.16
36080,0.98
36081,-0.02
36082,-0.13
36083,1.01
36084,0.01
36085,-0.2
36086,0.99
36087,0.03
36088,-0.14
36089,0.98
36090,-0.03
36091,-0.14
36092,1.03
36093,0.03
36094,-0.2
36095,0.99
36096,0.03
36097,-0.18
36098,0.98
36099,-0.01
36100,-0.13
36101,1.01
36102,0.0
36103,-0.18
36104,1.01
36105,0.03
36106,-0.15
36107,0.98
36108,-0.02
36109,-0.15
36110,1.02
36111,0.03
36112,-0.2
36113,0.99
36114,0.02
36115,-0.12
36116,0.99
36117,-0.02
36118,-0.17
36119,1.02
36120,0.04
36121,-0.19
36122,0.98
36123,0.0
36124,-0.12
36125,1.0
36126,-0.01
36127,-0.18
36128,1.01
36129,0.04
36130,-0.16
36131,0.98
36132,-0.02
36133,-0.14
36134,1.02
36135,0.02
36136,-0.2
36137,0.99
36138,0.03
36139,-0.13
36140,0.99
36141,-0.02
36142,-0.16
36143,1.02
36144,0.03
36145,-0.19
36146,0.98
36147,0.01
36148,-0.12
36149,1.0
36150,-0.01
36151,-0.18
36152,1.01
36153,0.04
36154,-0.17
36155,0.98
36156,-0.02
36157,-0.13
36158,1.01
36159,0.01
36160,-0.2
36161,1.0
36162,0.03
36163,-0.14
36164,0.98
36165,-0.02
36166,-0.15
36167,1.02
36168,0.03
36169,-0.19
36170,0.99
36171,0.01
36172,-0.13
36173,1.0
36174,-0.02
36175,-0.18
36176,1.02
36177,0.04
36178,-0.17
36179,0.98
36180,-0.01
36181,-0.13
36182,1.01
36183,0.0
36184,-0.19
36185,1.0
36186,0.03
36187,-0.15
36188,0.98
36189,-0.02
36190,-0.15
36191,1.02
36192,0.03
36193,-0.2
36194,0.99
36195,0.02
36196,-0.13
36197,0.99
36198,-0.02
36199,-0.16
36200,1.02
36201,0.04
36202,-0.19
36203,0.98
36204,-0.01
36205,-0.12
36206,1.01
36207,-0.0
36208,-0.19
36209,1.01
36210,0.04
36211,-0.16
36212,0.98
36213,-0.02
36214,-0.14
36215,1.02
36216,0.02
36217,-0.2
36218,1.0
36219,0.02
36220,-0.14
36221,0.98
36222,-0.02
36223,-0.16
36224,1.02
36225,0.04
36226,-0.19
36227,0.98
36228,0.0
36229,-0.12
36230,1.0
36231,-0.01
36232,-0.18
36233,1.01
36234,0.04
36235,-0.16
36236,0.98
36237,-0.02
36238,-0.13
36239,1.01
36240,0.02
36241,-0.2
36242,1.0
36243,0.03
36244,-0.14
36245,0.98
36246,-0.02
36247,-0.15
36248,1.02
36249,0.03
36250,-0.19
36251,0.99
36252,0.01
36253,-0.13
36254,1.0
36255,-0.01
36256,-0.18
36257,1.01
36258,0.04
36259,-0.17
36260,0.97
36261,-0.02
36262,-0.13
36263,1.01
36264,0.01
36265,-0.19
36266,1.0
36267,0.03
36268,-0.15
36269,0.98
36270,-0.02
36271,-0.15
36272,1.02
36273,0.03
36274,-0.2
36275,0.99
36276,0.01
36277,-0.13
36278,0.99
36279,-0.02
36280,-0.17
36281,1.02
36282,0.04
36283,-0.18
36284,0.98
36285,-0.01
36286,-0.12
36287,1.01
36288,-0.02
36289,-0.14
36290,1.02
36291,0.02
36292,-0.2
36293,0.99
36294,0.02
36295,-0.13
36296,0.99
36297,-0.02
36298,-0.16
36299,1.02
36300,0.04
36301,-0.18
36302,0.98
36303,-0.01
36304,-0.12
36305,1.01
36306,-0.01
36307,-0.19
36308,1.01
36309,0.04
36310,-0.16
36311,0.98
36312,-0.02
36313,-0.13
36314,1.02
36315,0.02
36316,-0.2
36317,1.0
36318,0.02
36319,-0.14
36320,0.99
36321,-0.02
36322,-0.16
36323,1.02
36324,0.04
36325,-0.19
36326,0.98
36327,0.0
36328,-0.12
36329,1.0
36330,-0.01
36331,-0.18
36332,1.01
36333,0.04
36334,-0.17
36335,0.98
36336,-0.02
36337,-0.13
36338,1.02
36339,0.01
36340,-0.2
36341,1.0
36342,0.03
36343,-0.14
36344,0.98
36345,-0.02
36346,-0.15
36347,1.02
36348,0.03
36349,-0.19
36350,0.98
36351,0.01
36352,-0.13
36353,1.0
36354,-0.01
36355,-0.18
36356,1.01
36357,0.04
36358,-0.17
36359,0.97
36360,-0.01
36361,-0.13
36362,1.01
36363,0.01
36364,-0.19
36365,1.0
36366,0.03
36367,-0.15
36368,0.98
36369,-0.03
36370,-0.15
36371,1.02
36372,0.03
36373,-0.19
36374,0.99
36375,0.01
36376,-0.13
36377,0.99
36378,-0.01
36379,-0.17
36380,1.02
36381,0.04
36382,-0.18
36383,0.98
36384,-0.01
36385,-0.13
36386,1.01
36387,0.0
36388,-0.19
36389,1.0
36390,0.04
36391,-0.15
36392,0.98
36393,-0.02
36394,-0.14
36395,1.02
36396,0.02
36397,-0.2
36398,0.99
36399,0.02
36400,-0.13
36401,0.99
36402,-0.02
36403,-0.17
36404,1.02
36405,0.04
36406,-0.18
36407,0.98
36408,-0.0
36409,-0.12
36410,1.01
36411,-0.0
36412,-0.19
36413,1.01
36414,0.04
36415,-0.16
36416,0.98
36417,-0.02
36418,-0.14
36419,1.02
36420,0.02
36421,-0.2
36422,1.0
36423,0.02
36424,-0.13
36425,0.99
36426,-0.02
36427,-0.16
36428,1.02
36429,0.04
36430,-0.19
36431,0.98
36432,-0.0
36433,-0.12
36434,1.0
36435,-0.0
36436,-0.18
36437,1.01
36438,0.04
36439,-0.17
36440,0.98
36441,-0.02
36442,-0.13
36443,1.01
36444,0.02
36445,-0.2
36446,1.0
36447,0.03
36448,-0.14
36449,0.99
36450,-0.02
36451,-0.15
36452,1.02
36453,0.03
36454,-0.19
36455,0.99
36456,0.0
